data,horaEntrada,hora,minuto,tempogasto,HoraSaida,usouVoucher
17/3/2023,10:40:00,10,40,36,11:16:00,1
17/3/2023,16:29:00,16,29,41,17:10:00,0
17/3/2023,07:52:00,7,52,32,08:24:00,1
17/3/2023,18:51:00,18,51,8,18:59:00,0
17/3/2023,07:40:00,7,40,22,08:02:00,0
17/3/2023,15:59:00,15,59,26,16:25:00,1
17/3/2023,16:46:00,16,46,28,17:14:00,0
17/3/2023,11:41:00,11,41,33,12:14:00,0
17/3/2023,14:15:00,14,15,32,14:47:00,0
17/3/2023,15:01:00,15,1,35,15:36:00,1
17/3/2023,12:02:00,12,2,7,12:09:00,1
17/3/2023,11:30:00,11,30,10,11:40:00,1
17/3/2023,10:39:00,10,39,25,11:04:00,1
17/3/2023,11:36:00,11,36,35,12:11:00,1
17/3/2023,07:33:00,7,33,30,08:03:00,0
17/3/2023,07:15:00,7,15,8,07:23:00,1
17/3/2023,15:11:00,15,11,41,15:52:00,1
17/3/2023,15:45:00,15,45,5,15:50:00,0
17/3/2023,19:43:00,19,43,29,20:12:00,0
17/3/2023,21:44:00,21,44,32,22:16:00,0
17/3/2023,18:16:00,18,16,3,18:19:00,0
17/3/2023,15:23:00,15,23,19,15:42:00,1
17/3/2023,14:04:00,14,4,17,14:21:00,1
17/3/2023,11:21:00,11,21,43,12:04:00,0
17/3/2023,15:03:00,15,3,36,15:39:00,0
17/3/2023,12:39:00,12,39,37,13:16:00,1
17/3/2023,14:17:00,14,17,25,14:42:00,0
17/3/2023,18:37:00,18,37,40,19:17:00,1
17/3/2023,17:53:00,17,53,39,18:32:00,0
17/3/2023,15:31:00,15,31,29,16:00:00,1
17/3/2023,12:41:00,12,41,25,13:06:00,0
17/3/2023,15:17:00,15,17,22,15:39:00,1
17/3/2023,12:04:00,12,4,18,12:22:00,0
17/3/2023,13:49:00,13,49,14,14:03:00,1
17/3/2023,14:38:00,14,38,16,14:54:00,0
17/3/2023,10:10:00,10,10,7,10:17:00,0
17/3/2023,08:21:00,8,21,24,08:45:00,0
17/3/2023,18:03:00,18,3,22,18:25:00,1
17/3/2023,09:58:00,9,58,45,10:43:00,1
17/3/2023,16:26:00,16,26,10,16:36:00,0
17/3/2023,15:45:00,15,45,19,16:04:00,1
17/3/2023,13:00:00,13,0,15,13:15:00,1
17/3/2023,20:29:00,20,29,38,21:07:00,0
17/3/2023,21:38:00,21,38,25,22:03:00,0
17/3/2023,08:38:00,8,38,4,08:42:00,1
17/3/2023,07:08:00,7,8,43,07:51:00,1
17/3/2023,07:04:00,7,4,14,07:18:00,1
17/3/2023,17:09:00,17,9,24,17:33:00,1
17/3/2023,16:26:00,16,26,42,17:08:00,0
17/3/2023,15:09:00,15,9,21,15:30:00,0
17/3/2023,10:30:00,10,30,28,10:58:00,0
17/3/2023,20:22:00,20,22,19,20:41:00,0
17/3/2023,15:54:00,15,54,31,16:25:00,0
17/3/2023,18:34:00,18,34,4,18:38:00,0
17/3/2023,10:16:00,10,16,14,10:30:00,0
17/3/2023,13:47:00,13,47,39,14:26:00,0
17/3/2023,20:11:00,20,11,20,20:31:00,1
17/3/2023,19:45:00,19,45,18,20:03:00,0
17/3/2023,08:53:00,8,53,6,08:59:00,0
17/3/2023,15:58:00,15,58,12,16:10:00,0
17/3/2023,10:52:00,10,52,14,11:06:00,0
17/3/2023,07:54:00,7,54,5,07:59:00,1
17/3/2023,20:18:00,20,18,31,20:49:00,0
17/3/2023,20:00:00,20,0,10,20:10:00,0
17/3/2023,08:01:00,8,1,9,08:10:00,0
17/3/2023,14:46:00,14,46,4,14:50:00,1
17/3/2023,10:48:00,10,48,5,10:53:00,0
17/3/2023,07:43:00,7,43,10,07:53:00,0
17/3/2023,16:09:00,16,9,36,16:45:00,0
17/3/2023,16:45:00,16,45,45,17:30:00,0
17/3/2023,18:33:00,18,33,29,19:02:00,0
17/3/2023,15:29:00,15,29,10,15:39:00,1
17/3/2023,08:44:00,8,44,15,08:59:00,1
17/3/2023,14:22:00,14,22,29,14:51:00,0
17/3/2023,13:41:00,13,41,9,13:50:00,0
17/3/2023,08:08:00,8,8,33,08:41:00,0
17/3/2023,11:39:00,11,39,18,11:57:00,1
17/3/2023,14:36:00,14,36,5,14:41:00,1
17/3/2023,18:17:00,18,17,16,18:33:00,0
17/3/2023,20:39:00,20,39,10,20:49:00,1
17/3/2023,10:39:00,10,39,18,10:57:00,1
17/3/2023,14:35:00,14,35,35,15:10:00,1
17/3/2023,17:56:00,17,56,15,18:11:00,0
17/3/2023,14:05:00,14,5,9,14:14:00,0
17/3/2023,21:09:00,21,9,42,21:51:00,1
17/3/2023,07:29:00,7,29,24,07:53:00,0
17/3/2023,11:29:00,11,29,32,12:01:00,1
17/3/2023,21:30:00,21,30,16,21:46:00,1
17/3/2023,19:10:00,19,10,27,19:37:00,0
17/3/2023,15:25:00,15,25,26,15:51:00,0
17/3/2023,17:44:00,17,44,16,18:00:00,1
17/3/2023,13:28:00,13,28,19,13:47:00,0
17/3/2023,12:46:00,12,46,45,13:31:00,1
17/3/2023,20:57:00,20,57,45,21:42:00,1
17/3/2023,09:15:00,9,15,25,09:40:00,0
17/3/2023,14:56:00,14,56,24,15:20:00,0
17/3/2023,08:49:00,8,49,40,09:29:00,0
17/3/2023,11:19:00,11,19,29,11:48:00,1
17/3/2023,17:20:00,17,20,3,17:23:00,1
17/3/2023,16:12:00,16,12,25,16:37:00,0
17/3/2023,14:18:00,14,18,34,14:52:00,0
17/3/2023,18:44:00,18,44,36,19:20:00,1
17/3/2023,12:37:00,12,37,30,13:07:00,0
17/3/2023,12:42:00,12,42,5,12:47:00,0
17/3/2023,07:43:00,7,43,31,08:14:00,0
17/3/2023,08:41:00,8,41,39,09:20:00,1
17/3/2023,16:04:00,16,4,45,16:49:00,0
17/3/2023,11:31:00,11,31,7,11:38:00,1
17/3/2023,07:07:00,7,7,5,07:12:00,1
17/3/2023,15:57:00,15,57,16,16:13:00,1
17/3/2023,08:11:00,8,11,13,08:24:00,1
17/3/2023,17:59:00,17,59,22,18:21:00,0
17/3/2023,11:36:00,11,36,22,11:58:00,1
17/3/2023,20:51:00,20,51,23,21:14:00,1
17/3/2023,18:04:00,18,4,12,18:16:00,0
17/3/2023,11:27:00,11,27,10,11:37:00,1
17/3/2023,18:50:00,18,50,18,19:08:00,1
17/3/2023,21:50:00,21,50,38,22:28:00,1
17/3/2023,07:20:00,7,20,6,07:26:00,0
17/3/2023,08:37:00,8,37,14,08:51:00,0
17/3/2023,19:07:00,19,7,4,19:11:00,1
17/3/2023,18:03:00,18,3,28,18:31:00,1
17/3/2023,13:40:00,13,40,23,14:03:00,1
17/3/2023,10:50:00,10,50,44,11:34:00,1
17/3/2023,09:59:00,9,59,21,10:20:00,0
17/3/2023,07:09:00,7,9,13,07:22:00,0
17/3/2023,10:24:00,10,24,7,10:31:00,1
17/3/2023,11:44:00,11,44,19,12:03:00,0
17/3/2023,07:08:00,7,8,34,07:42:00,1
17/3/2023,11:17:00,11,17,24,11:41:00,0
17/3/2023,21:09:00,21,9,8,21:17:00,1
17/3/2023,14:40:00,14,40,22,15:02:00,1
17/3/2023,14:33:00,14,33,12,14:45:00,0
17/3/2023,12:05:00,12,5,25,12:30:00,0
17/3/2023,09:47:00,9,47,8,09:55:00,1
17/3/2023,19:01:00,19,1,26,19:27:00,1
17/3/2023,18:34:00,18,34,43,19:17:00,1
17/3/2023,09:29:00,9,29,15,09:44:00,1
17/3/2023,16:07:00,16,7,8,16:15:00,1
17/3/2023,13:18:00,13,18,7,13:25:00,1
17/3/2023,14:24:00,14,24,32,14:56:00,0
17/3/2023,18:37:00,18,37,22,18:59:00,1
17/3/2023,15:50:00,15,50,29,16:19:00,0
17/3/2023,09:15:00,9,15,29,09:44:00,0
17/3/2023,09:44:00,9,44,10,09:54:00,0
17/3/2023,19:21:00,19,21,34,19:55:00,1
17/3/2023,13:16:00,13,16,32,13:48:00,0
17/3/2023,07:32:00,7,32,32,08:04:00,1
17/3/2023,13:17:00,13,17,9,13:26:00,0
17/3/2023,09:37:00,9,37,32,10:09:00,0
17/3/2023,08:54:00,8,54,8,09:02:00,0
17/3/2023,14:28:00,14,28,39,15:07:00,0
17/3/2023,10:44:00,10,44,36,11:20:00,1
17/3/2023,17:47:00,17,47,13,18:00:00,0
17/3/2023,14:37:00,14,37,7,14:44:00,0
17/3/2023,15:21:00,15,21,11,15:32:00,0
17/3/2023,20:18:00,20,18,45,21:03:00,1
17/3/2023,17:36:00,17,36,22,17:58:00,1
17/3/2023,21:07:00,21,7,7,21:14:00,0
17/3/2023,17:42:00,17,42,45,18:27:00,0
17/3/2023,16:12:00,16,12,35,16:47:00,0
17/3/2023,21:21:00,21,21,43,22:04:00,0
17/3/2023,16:53:00,16,53,6,16:59:00,0
17/3/2023,12:55:00,12,55,21,13:16:00,1
17/3/2023,21:18:00,21,18,18,21:36:00,0
17/3/2023,11:49:00,11,49,24,12:13:00,1
17/3/2023,12:09:00,12,9,36,12:45:00,1
17/3/2023,15:02:00,15,2,20,15:22:00,1
17/3/2023,19:30:00,19,30,42,20:12:00,0
17/3/2023,20:18:00,20,18,10,20:28:00,1
17/3/2023,20:16:00,20,16,39,20:55:00,0
17/3/2023,20:30:00,20,30,23,20:53:00,1
17/3/2023,20:13:00,20,13,42,20:55:00,0
17/3/2023,14:40:00,14,40,32,15:12:00,0
17/3/2023,10:55:00,10,55,8,11:03:00,1
17/3/2023,19:47:00,19,47,41,20:28:00,1
17/3/2023,09:53:00,9,53,15,10:08:00,1
17/3/2023,09:11:00,9,11,41,09:52:00,1
17/3/2023,17:01:00,17,1,8,17:09:00,1
17/3/2023,21:49:00,21,49,39,22:28:00,0
17/3/2023,07:51:00,7,51,29,08:20:00,0
17/3/2023,12:34:00,12,34,10,12:44:00,1
17/3/2023,14:04:00,14,4,33,14:37:00,1
17/3/2023,21:26:00,21,26,13,21:39:00,0
17/3/2023,18:54:00,18,54,24,19:18:00,1
17/3/2023,18:37:00,18,37,32,19:09:00,0
17/3/2023,19:38:00,19,38,39,20:17:00,0
17/3/2023,12:21:00,12,21,9,12:30:00,1
17/3/2023,19:11:00,19,11,31,19:42:00,0
17/3/2023,13:05:00,13,5,43,13:48:00,0
17/3/2023,13:38:00,13,38,43,14:21:00,1
17/3/2023,20:29:00,20,29,23,20:52:00,0
17/3/2023,10:39:00,10,39,11,10:50:00,0
17/3/2023,14:36:00,14,36,15,14:51:00,0
18/3/2023,11:29:00,11,29,12,11:41:00,1
18/3/2023,12:21:00,12,21,44,13:05:00,0
18/3/2023,13:46:00,13,46,10,13:56:00,0
18/3/2023,14:32:00,14,32,4,14:36:00,1
18/3/2023,19:03:00,19,3,32,19:35:00,1
18/3/2023,09:51:00,9,51,28,10:19:00,0
18/3/2023,07:59:00,7,59,31,08:30:00,0
18/3/2023,07:11:00,7,11,4,07:15:00,0
18/3/2023,10:02:00,10,2,41,10:43:00,1
18/3/2023,14:14:00,14,14,17,14:31:00,1
18/3/2023,14:49:00,14,49,22,15:11:00,1
18/3/2023,07:22:00,7,22,37,07:59:00,1
18/3/2023,15:10:00,15,10,9,15:19:00,0
18/3/2023,08:50:00,8,50,11,09:01:00,1
18/3/2023,07:40:00,7,40,40,08:20:00,0
18/3/2023,10:38:00,10,38,40,11:18:00,0
18/3/2023,17:22:00,17,22,11,17:33:00,1
18/3/2023,11:45:00,11,45,30,12:15:00,1
18/3/2023,21:55:00,21,55,22,22:17:00,1
18/3/2023,18:58:00,18,58,4,19:02:00,0
18/3/2023,07:32:00,7,32,30,08:02:00,1
18/3/2023,10:13:00,10,13,11,10:24:00,1
18/3/2023,14:17:00,14,17,9,14:26:00,0
18/3/2023,19:54:00,19,54,7,20:01:00,0
18/3/2023,12:13:00,12,13,15,12:28:00,0
18/3/2023,14:00:00,14,0,14,14:14:00,1
18/3/2023,17:24:00,17,24,18,17:42:00,0
18/3/2023,19:02:00,19,2,20,19:22:00,1
18/3/2023,16:36:00,16,36,15,16:51:00,1
18/3/2023,10:27:00,10,27,33,11:00:00,0
18/3/2023,17:45:00,17,45,14,17:59:00,0
18/3/2023,08:08:00,8,8,38,08:46:00,0
18/3/2023,19:57:00,19,57,32,20:29:00,1
18/3/2023,19:55:00,19,55,37,20:32:00,0
18/3/2023,09:54:00,9,54,36,10:30:00,1
18/3/2023,19:11:00,19,11,39,19:50:00,0
18/3/2023,19:38:00,19,38,18,19:56:00,0
18/3/2023,12:12:00,12,12,33,12:45:00,0
18/3/2023,12:33:00,12,33,11,12:44:00,1
18/3/2023,19:42:00,19,42,13,19:55:00,1
18/3/2023,08:03:00,8,3,14,08:17:00,1
18/3/2023,15:48:00,15,48,9,15:57:00,0
18/3/2023,11:50:00,11,50,13,12:03:00,1
18/3/2023,16:40:00,16,40,36,17:16:00,1
18/3/2023,13:09:00,13,9,37,13:46:00,1
18/3/2023,20:44:00,20,44,23,21:07:00,1
18/3/2023,08:21:00,8,21,22,08:43:00,1
18/3/2023,18:33:00,18,33,10,18:43:00,0
18/3/2023,18:54:00,18,54,27,19:21:00,1
18/3/2023,21:54:00,21,54,13,22:07:00,0
18/3/2023,16:56:00,16,56,34,17:30:00,1
18/3/2023,08:03:00,8,3,4,08:07:00,1
18/3/2023,13:29:00,13,29,8,13:37:00,0
18/3/2023,21:19:00,21,19,39,21:58:00,1
18/3/2023,12:31:00,12,31,35,13:06:00,1
18/3/2023,09:59:00,9,59,10,10:09:00,1
18/3/2023,18:36:00,18,36,18,18:54:00,0
18/3/2023,07:53:00,7,53,6,07:59:00,0
18/3/2023,18:48:00,18,48,15,19:03:00,0
18/3/2023,19:49:00,19,49,11,20:00:00,0
18/3/2023,11:07:00,11,7,39,11:46:00,1
18/3/2023,18:40:00,18,40,40,19:20:00,0
18/3/2023,09:51:00,9,51,9,10:00:00,1
18/3/2023,15:44:00,15,44,38,16:22:00,0
18/3/2023,19:41:00,19,41,24,20:05:00,1
18/3/2023,17:04:00,17,4,11,17:15:00,1
18/3/2023,09:13:00,9,13,31,09:44:00,1
18/3/2023,11:44:00,11,44,26,12:10:00,1
18/3/2023,18:43:00,18,43,37,19:20:00,0
18/3/2023,10:36:00,10,36,22,10:58:00,1
18/3/2023,14:21:00,14,21,17,14:38:00,0
18/3/2023,09:27:00,9,27,30,09:57:00,1
18/3/2023,17:43:00,17,43,44,18:27:00,0
18/3/2023,17:16:00,17,16,31,17:47:00,0
18/3/2023,08:07:00,8,7,13,08:20:00,0
18/3/2023,09:30:00,9,30,29,09:59:00,1
18/3/2023,12:10:00,12,10,10,12:20:00,1
18/3/2023,16:05:00,16,5,34,16:39:00,0
18/3/2023,14:24:00,14,24,39,15:03:00,0
18/3/2023,10:19:00,10,19,3,10:22:00,1
18/3/2023,16:57:00,16,57,5,17:02:00,1
18/3/2023,20:15:00,20,15,44,20:59:00,0
18/3/2023,14:40:00,14,40,20,15:00:00,0
18/3/2023,20:04:00,20,4,17,20:21:00,0
18/3/2023,12:09:00,12,9,41,12:50:00,0
18/3/2023,20:09:00,20,9,4,20:13:00,1
18/3/2023,15:35:00,15,35,28,16:03:00,0
18/3/2023,18:59:00,18,59,15,19:14:00,0
18/3/2023,19:10:00,19,10,21,19:31:00,1
18/3/2023,11:30:00,11,30,3,11:33:00,0
18/3/2023,09:48:00,9,48,29,10:17:00,1
18/3/2023,13:10:00,13,10,6,13:16:00,1
18/3/2023,21:17:00,21,17,5,21:22:00,1
18/3/2023,09:06:00,9,6,11,09:17:00,1
18/3/2023,20:26:00,20,26,27,20:53:00,0
18/3/2023,21:46:00,21,46,30,22:16:00,0
18/3/2023,19:50:00,19,50,15,20:05:00,0
18/3/2023,16:07:00,16,7,32,16:39:00,0
18/3/2023,17:57:00,17,57,43,18:40:00,0
18/3/2023,13:48:00,13,48,12,14:00:00,1
18/3/2023,14:39:00,14,39,30,15:09:00,1
18/3/2023,11:27:00,11,27,9,11:36:00,0
18/3/2023,11:28:00,11,28,8,11:36:00,0
18/3/2023,15:45:00,15,45,33,16:18:00,1
18/3/2023,15:35:00,15,35,12,15:47:00,1
18/3/2023,17:33:00,17,33,11,17:44:00,0
18/3/2023,20:45:00,20,45,11,20:56:00,0
18/3/2023,13:54:00,13,54,33,14:27:00,1
18/3/2023,16:46:00,16,46,6,16:52:00,0
18/3/2023,20:01:00,20,1,10,20:11:00,0
18/3/2023,13:00:00,13,0,24,13:24:00,0
18/3/2023,18:13:00,18,13,7,18:20:00,1
18/3/2023,10:30:00,10,30,8,10:38:00,1
18/3/2023,16:22:00,16,22,21,16:43:00,0
18/3/2023,17:45:00,17,45,43,18:28:00,0
18/3/2023,09:44:00,9,44,9,09:53:00,1
18/3/2023,15:36:00,15,36,26,16:02:00,1
18/3/2023,08:47:00,8,47,17,09:04:00,1
18/3/2023,12:27:00,12,27,33,13:00:00,0
18/3/2023,13:01:00,13,1,13,13:14:00,0
18/3/2023,19:14:00,19,14,33,19:47:00,0
18/3/2023,08:04:00,8,4,30,08:34:00,0
18/3/2023,18:28:00,18,28,39,19:07:00,1
18/3/2023,15:20:00,15,20,42,16:02:00,1
18/3/2023,15:00:00,15,0,28,15:28:00,1
18/3/2023,21:42:00,21,42,32,22:14:00,0
18/3/2023,15:29:00,15,29,27,15:56:00,0
18/3/2023,12:26:00,12,26,43,13:09:00,1
18/3/2023,11:00:00,11,0,36,11:36:00,0
18/3/2023,16:45:00,16,45,44,17:29:00,0
18/3/2023,07:18:00,7,18,42,08:00:00,0
18/3/2023,08:58:00,8,58,25,09:23:00,1
18/3/2023,14:58:00,14,58,39,15:37:00,0
18/3/2023,17:37:00,17,37,11,17:48:00,1
18/3/2023,16:40:00,16,40,10,16:50:00,1
18/3/2023,10:06:00,10,6,6,10:12:00,0
18/3/2023,07:08:00,7,8,38,07:46:00,1
18/3/2023,07:03:00,7,3,17,07:20:00,0
18/3/2023,20:23:00,20,23,29,20:52:00,1
18/3/2023,07:03:00,7,3,7,07:10:00,0
19/3/2023,11:46:00,11,46,41,12:27:00,0
19/3/2023,20:30:00,20,30,39,21:09:00,1
19/3/2023,12:18:00,12,18,6,12:24:00,0
19/3/2023,08:36:00,8,36,5,08:41:00,1
19/3/2023,09:53:00,9,53,14,10:07:00,1
19/3/2023,20:58:00,20,58,29,21:27:00,0
19/3/2023,20:20:00,20,20,27,20:47:00,0
19/3/2023,21:15:00,21,15,6,21:21:00,0
19/3/2023,16:42:00,16,42,44,17:26:00,0
19/3/2023,16:43:00,16,43,34,17:17:00,0
19/3/2023,16:00:00,16,0,26,16:26:00,1
19/3/2023,16:31:00,16,31,25,16:56:00,1
19/3/2023,16:28:00,16,28,25,16:53:00,1
19/3/2023,18:38:00,18,38,16,18:54:00,0
19/3/2023,21:23:00,21,23,42,22:05:00,1
19/3/2023,16:34:00,16,34,42,17:16:00,0
19/3/2023,08:35:00,8,35,39,09:14:00,0
19/3/2023,11:56:00,11,56,42,12:38:00,1
19/3/2023,21:26:00,21,26,24,21:50:00,1
19/3/2023,10:00:00,10,0,21,10:21:00,1
19/3/2023,14:03:00,14,3,23,14:26:00,0
19/3/2023,21:48:00,21,48,8,21:56:00,1
19/3/2023,14:03:00,14,3,6,14:09:00,1
19/3/2023,21:49:00,21,49,18,22:07:00,1
19/3/2023,10:07:00,10,7,15,10:22:00,0
19/3/2023,19:49:00,19,49,37,20:26:00,1
19/3/2023,10:38:00,10,38,42,11:20:00,0
19/3/2023,08:08:00,8,8,3,08:11:00,1
19/3/2023,07:12:00,7,12,31,07:43:00,1
19/3/2023,13:16:00,13,16,40,13:56:00,0
19/3/2023,17:20:00,17,20,35,17:55:00,0
19/3/2023,13:42:00,13,42,16,13:58:00,0
19/3/2023,21:54:00,21,54,8,22:02:00,1
19/3/2023,08:18:00,8,18,14,08:32:00,0
19/3/2023,21:48:00,21,48,9,21:57:00,1
19/3/2023,08:31:00,8,31,12,08:43:00,1
19/3/2023,20:50:00,20,50,41,21:31:00,1
19/3/2023,19:10:00,19,10,45,19:55:00,0
19/3/2023,12:30:00,12,30,17,12:47:00,1
19/3/2023,08:17:00,8,17,5,08:22:00,1
19/3/2023,11:41:00,11,41,5,11:46:00,1
19/3/2023,08:48:00,8,48,32,09:20:00,1
19/3/2023,08:58:00,8,58,25,09:23:00,0
19/3/2023,17:19:00,17,19,6,17:25:00,0
19/3/2023,07:12:00,7,12,10,07:22:00,1
19/3/2023,18:53:00,18,53,4,18:57:00,1
19/3/2023,21:41:00,21,41,25,22:06:00,0
19/3/2023,12:53:00,12,53,42,13:35:00,1
19/3/2023,14:02:00,14,2,16,14:18:00,1
19/3/2023,20:08:00,20,8,8,20:16:00,1
19/3/2023,09:18:00,9,18,14,09:32:00,0
19/3/2023,07:57:00,7,57,29,08:26:00,0
19/3/2023,08:25:00,8,25,5,08:30:00,1
19/3/2023,10:43:00,10,43,10,10:53:00,0
19/3/2023,16:34:00,16,34,26,17:00:00,1
19/3/2023,18:54:00,18,54,39,19:33:00,0
19/3/2023,18:57:00,18,57,37,19:34:00,1
19/3/2023,10:36:00,10,36,38,11:14:00,0
19/3/2023,14:33:00,14,33,28,15:01:00,1
19/3/2023,17:48:00,17,48,18,18:06:00,1
19/3/2023,17:38:00,17,38,31,18:09:00,1
19/3/2023,12:45:00,12,45,17,13:02:00,0
19/3/2023,11:01:00,11,1,45,11:46:00,0
19/3/2023,18:37:00,18,37,6,18:43:00,0
19/3/2023,07:00:00,7,0,31,07:31:00,0
19/3/2023,18:58:00,18,58,28,19:26:00,0
19/3/2023,17:56:00,17,56,36,18:32:00,0
19/3/2023,21:52:00,21,52,15,22:07:00,0
19/3/2023,14:17:00,14,17,15,14:32:00,1
19/3/2023,13:13:00,13,13,19,13:32:00,0
19/3/2023,12:05:00,12,5,24,12:29:00,0
19/3/2023,12:19:00,12,19,18,12:37:00,1
19/3/2023,17:17:00,17,17,8,17:25:00,1
19/3/2023,13:48:00,13,48,33,14:21:00,0
19/3/2023,15:58:00,15,58,13,16:11:00,1
19/3/2023,18:27:00,18,27,4,18:31:00,1
19/3/2023,11:03:00,11,3,16,11:19:00,1
19/3/2023,20:00:00,20,0,31,20:31:00,0
19/3/2023,09:11:00,9,11,13,09:24:00,0
19/3/2023,08:08:00,8,8,27,08:35:00,1
19/3/2023,19:25:00,19,25,43,20:08:00,0
19/3/2023,09:03:00,9,3,35,09:38:00,0
19/3/2023,20:09:00,20,9,3,20:12:00,0
19/3/2023,10:47:00,10,47,19,11:06:00,1
19/3/2023,09:11:00,9,11,36,09:47:00,1
19/3/2023,08:07:00,8,7,35,08:42:00,0
19/3/2023,12:15:00,12,15,7,12:22:00,0
19/3/2023,14:01:00,14,1,45,14:46:00,0
19/3/2023,08:59:00,8,59,41,09:40:00,0
19/3/2023,12:49:00,12,49,17,13:06:00,0
19/3/2023,08:49:00,8,49,30,09:19:00,0
19/3/2023,18:32:00,18,32,22,18:54:00,1
19/3/2023,12:24:00,12,24,30,12:54:00,1
19/3/2023,19:46:00,19,46,43,20:29:00,0
19/3/2023,11:15:00,11,15,43,11:58:00,0
19/3/2023,13:37:00,13,37,33,14:10:00,0
19/3/2023,17:09:00,17,9,37,17:46:00,0
19/3/2023,15:04:00,15,4,18,15:22:00,1
19/3/2023,16:11:00,16,11,43,16:54:00,0
19/3/2023,18:17:00,18,17,12,18:29:00,0
19/3/2023,13:20:00,13,20,37,13:57:00,0
19/3/2023,17:24:00,17,24,25,17:49:00,0
19/3/2023,18:28:00,18,28,7,18:35:00,1
19/3/2023,20:27:00,20,27,3,20:30:00,0
19/3/2023,20:05:00,20,5,33,20:38:00,1
19/3/2023,08:22:00,8,22,19,08:41:00,1
19/3/2023,18:31:00,18,31,42,19:13:00,1
19/3/2023,15:27:00,15,27,26,15:53:00,1
19/3/2023,10:37:00,10,37,45,11:22:00,0
19/3/2023,12:58:00,12,58,27,13:25:00,1
19/3/2023,10:26:00,10,26,45,11:11:00,0
19/3/2023,15:31:00,15,31,38,16:09:00,1
19/3/2023,21:56:00,21,56,37,22:33:00,0
19/3/2023,20:35:00,20,35,3,20:38:00,1
19/3/2023,17:06:00,17,6,5,17:11:00,1
19/3/2023,07:48:00,7,48,43,08:31:00,0
19/3/2023,09:50:00,9,50,14,10:04:00,1
19/3/2023,19:05:00,19,5,28,19:33:00,0
19/3/2023,10:31:00,10,31,22,10:53:00,0
19/3/2023,16:25:00,16,25,25,16:50:00,0
19/3/2023,16:11:00,16,11,25,16:36:00,1
19/3/2023,12:49:00,12,49,30,13:19:00,1
19/3/2023,15:10:00,15,10,44,15:54:00,0
19/3/2023,15:25:00,15,25,23,15:48:00,0
19/3/2023,21:10:00,21,10,27,21:37:00,1
19/3/2023,19:28:00,19,28,24,19:52:00,1
19/3/2023,15:33:00,15,33,36,16:09:00,0
19/3/2023,16:42:00,16,42,19,17:01:00,1
19/3/2023,17:51:00,17,51,24,18:15:00,1
19/3/2023,15:55:00,15,55,37,16:32:00,1
19/3/2023,11:07:00,11,7,4,11:11:00,1
19/3/2023,21:36:00,21,36,33,22:09:00,0
19/3/2023,11:27:00,11,27,35,12:02:00,1
19/3/2023,07:50:00,7,50,17,08:07:00,1
19/3/2023,18:57:00,18,57,32,19:29:00,0
19/3/2023,11:46:00,11,46,28,12:14:00,0
19/3/2023,17:27:00,17,27,34,18:01:00,0
19/3/2023,20:56:00,20,56,33,21:29:00,1
19/3/2023,19:26:00,19,26,12,19:38:00,1
19/3/2023,16:46:00,16,46,15,17:01:00,1
20/3/2023,17:01:00,17,1,31,17:32:00,0
20/3/2023,12:54:00,12,54,27,13:21:00,1
20/3/2023,10:55:00,10,55,6,11:01:00,0
20/3/2023,07:59:00,7,59,29,08:28:00,0
20/3/2023,17:47:00,17,47,20,18:07:00,1
20/3/2023,19:29:00,19,29,38,20:07:00,0
20/3/2023,11:18:00,11,18,18,11:36:00,1
20/3/2023,16:25:00,16,25,7,16:32:00,1
20/3/2023,17:56:00,17,56,21,18:17:00,1
20/3/2023,21:54:00,21,54,9,22:03:00,1
20/3/2023,14:33:00,14,33,27,15:00:00,0
20/3/2023,09:06:00,9,6,45,09:51:00,1
20/3/2023,15:56:00,15,56,38,16:34:00,1
20/3/2023,18:41:00,18,41,32,19:13:00,0
20/3/2023,20:38:00,20,38,8,20:46:00,1
20/3/2023,20:49:00,20,49,4,20:53:00,0
20/3/2023,20:02:00,20,2,24,20:26:00,0
20/3/2023,12:38:00,12,38,39,13:17:00,1
20/3/2023,13:48:00,13,48,4,13:52:00,0
20/3/2023,13:53:00,13,53,32,14:25:00,0
20/3/2023,12:48:00,12,48,33,13:21:00,1
20/3/2023,16:46:00,16,46,27,17:13:00,0
20/3/2023,09:41:00,9,41,34,10:15:00,0
20/3/2023,16:33:00,16,33,34,17:07:00,0
20/3/2023,10:00:00,10,0,20,10:20:00,0
20/3/2023,18:49:00,18,49,45,19:34:00,1
20/3/2023,09:56:00,9,56,41,10:37:00,1
20/3/2023,09:48:00,9,48,33,10:21:00,1
20/3/2023,11:20:00,11,20,9,11:29:00,0
20/3/2023,20:48:00,20,48,11,20:59:00,0
20/3/2023,20:53:00,20,53,43,21:36:00,1
20/3/2023,14:23:00,14,23,4,14:27:00,1
20/3/2023,11:38:00,11,38,43,12:21:00,1
20/3/2023,19:04:00,19,4,24,19:28:00,0
20/3/2023,17:45:00,17,45,41,18:26:00,1
20/3/2023,21:03:00,21,3,40,21:43:00,0
20/3/2023,18:49:00,18,49,24,19:13:00,0
20/3/2023,21:54:00,21,54,14,22:08:00,1
20/3/2023,18:06:00,18,6,40,18:46:00,1
20/3/2023,17:56:00,17,56,12,18:08:00,0
20/3/2023,14:09:00,14,9,35,14:44:00,1
20/3/2023,14:41:00,14,41,26,15:07:00,0
20/3/2023,15:40:00,15,40,28,16:08:00,0
