data,horaEntrada,hora,minuto,tempogasto,HoraSaida,usouVoucher
25/3/2023,09:51:00,9,51,18,10:09:00,1
25/3/2023,11:48:00,11,48,7,11:55:00,0
25/3/2023,11:33:00,11,33,15,11:48:00,1
25/3/2023,13:53:00,13,53,22,14:15:00,1
25/3/2023,19:48:00,19,48,5,19:53:00,0
25/3/2023,21:36:00,21,36,16,21:52:00,0
25/3/2023,19:21:00,19,21,13,19:34:00,1
25/3/2023,17:53:00,17,53,14,18:07:00,1
25/3/2023,12:49:00,12,49,35,13:24:00,1
25/3/2023,11:49:00,11,49,40,12:29:00,1
25/3/2023,10:07:00,10,7,28,10:35:00,0
25/3/2023,18:51:00,18,51,29,19:20:00,1
25/3/2023,08:43:00,8,43,3,08:46:00,1
25/3/2023,09:38:00,9,38,22,10:00:00,0
25/3/2023,19:33:00,19,33,9,19:42:00,1
25/3/2023,20:15:00,20,15,35,20:50:00,1
25/3/2023,13:43:00,13,43,42,14:25:00,1
25/3/2023,17:59:00,17,59,4,18:03:00,0
25/3/2023,16:31:00,16,31,9,16:40:00,0
25/3/2023,08:44:00,8,44,27,09:11:00,1
25/3/2023,07:10:00,7,10,33,07:43:00,1
25/3/2023,19:06:00,19,6,23,19:29:00,1
25/3/2023,09:34:00,9,34,30,10:04:00,1
25/3/2023,20:07:00,20,7,4,20:11:00,0
25/3/2023,21:09:00,21,9,7,21:16:00,0
25/3/2023,09:48:00,9,48,26,10:14:00,1
25/3/2023,21:36:00,21,36,5,21:41:00,0
25/3/2023,21:05:00,21,5,6,21:11:00,0
25/3/2023,09:12:00,9,12,32,09:44:00,0
25/3/2023,12:15:00,12,15,10,12:25:00,0
25/3/2023,20:41:00,20,41,39,21:20:00,1
25/3/2023,08:23:00,8,23,34,08:57:00,0
25/3/2023,07:22:00,7,22,10,07:32:00,0
25/3/2023,11:32:00,11,32,3,11:35:00,0
25/3/2023,07:25:00,7,25,40,08:05:00,1
25/3/2023,12:21:00,12,21,33,12:54:00,0
25/3/2023,11:04:00,11,4,13,11:17:00,1
25/3/2023,12:12:00,12,12,6,12:18:00,1
25/3/2023,11:14:00,11,14,21,11:35:00,1
26/3/2023,14:23:00,14,23,5,14:28:00,0
26/3/2023,20:47:00,20,47,16,21:03:00,0
26/3/2023,15:20:00,15,20,6,15:26:00,0
26/3/2023,08:23:00,8,23,20,08:43:00,0
26/3/2023,21:59:00,21,59,40,22:39:00,1
26/3/2023,20:23:00,20,23,21,20:44:00,1
26/3/2023,18:14:00,18,14,19,18:33:00,1
26/3/2023,09:36:00,9,36,45,10:21:00,0
26/3/2023,21:07:00,21,7,16,21:23:00,0
26/3/2023,11:26:00,11,26,28,11:54:00,0
26/3/2023,11:56:00,11,56,41,12:37:00,0
26/3/2023,13:43:00,13,43,26,14:09:00,0
26/3/2023,13:59:00,13,59,10,14:09:00,1
26/3/2023,19:05:00,19,5,27,19:32:00,0
26/3/2023,17:17:00,17,17,17,17:34:00,0
26/3/2023,14:01:00,14,1,42,14:43:00,0
26/3/2023,15:17:00,15,17,11,15:28:00,1
26/3/2023,12:57:00,12,57,23,13:20:00,0
26/3/2023,20:22:00,20,22,13,20:35:00,0
26/3/2023,21:14:00,21,14,7,21:21:00,1
26/3/2023,09:33:00,9,33,42,10:15:00,1
26/3/2023,19:06:00,19,6,10,19:16:00,1
26/3/2023,11:30:00,11,30,40,12:10:00,1
26/3/2023,18:56:00,18,56,36,19:32:00,0
26/3/2023,15:33:00,15,33,17,15:50:00,1
26/3/2023,21:33:00,21,33,12,21:45:00,1
26/3/2023,11:51:00,11,51,24,12:15:00,1
26/3/2023,18:10:00,18,10,41,18:51:00,0
26/3/2023,08:31:00,8,31,13,08:44:00,1
26/3/2023,20:22:00,20,22,9,20:31:00,1
26/3/2023,10:29:00,10,29,13,10:42:00,1
26/3/2023,17:04:00,17,4,15,17:19:00,0
26/3/2023,15:12:00,15,12,12,15:24:00,0
26/3/2023,15:11:00,15,11,40,15:51:00,1
26/3/2023,19:35:00,19,35,36,20:11:00,1
26/3/2023,09:37:00,9,37,21,09:58:00,0
26/3/2023,15:25:00,15,25,14,15:39:00,1
26/3/2023,11:43:00,11,43,22,12:05:00,0
26/3/2023,10:15:00,10,15,21,10:36:00,1
26/3/2023,11:27:00,11,27,38,12:05:00,0
26/3/2023,08:45:00,8,45,35,09:20:00,0
26/3/2023,17:19:00,17,19,13,17:32:00,0
26/3/2023,21:49:00,21,49,15,22:04:00,0
26/3/2023,20:17:00,20,17,20,20:37:00,1
26/3/2023,08:44:00,8,44,11,08:55:00,1
26/3/2023,11:12:00,11,12,20,11:32:00,1
26/3/2023,14:09:00,14,9,41,14:50:00,1
26/3/2023,10:16:00,10,16,6,10:22:00,1
26/3/2023,15:18:00,15,18,39,15:57:00,0
26/3/2023,15:15:00,15,15,10,15:25:00,1
26/3/2023,13:52:00,13,52,32,14:24:00,0
26/3/2023,11:37:00,11,37,10,11:47:00,1
26/3/2023,14:01:00,14,1,28,14:29:00,0
26/3/2023,14:16:00,14,16,23,14:39:00,0
26/3/2023,18:07:00,18,7,26,18:33:00,0
26/3/2023,12:41:00,12,41,15,12:56:00,1
26/3/2023,15:51:00,15,51,12,16:03:00,1
26/3/2023,13:05:00,13,5,41,13:46:00,0
26/3/2023,12:08:00,12,8,40,12:48:00,1
26/3/2023,19:17:00,19,17,23,19:40:00,1
26/3/2023,13:53:00,13,53,35,14:28:00,0
26/3/2023,08:40:00,8,40,12,08:52:00,0
26/3/2023,08:33:00,8,33,6,08:39:00,1
26/3/2023,11:29:00,11,29,41,12:10:00,0
26/3/2023,17:55:00,17,55,4,17:59:00,1
26/3/2023,10:53:00,10,53,16,11:09:00,0
26/3/2023,11:53:00,11,53,20,12:13:00,0
26/3/2023,12:45:00,12,45,16,13:01:00,1
26/3/2023,08:54:00,8,54,14,09:08:00,1
26/3/2023,08:21:00,8,21,9,08:30:00,1
26/3/2023,12:14:00,12,14,40,12:54:00,0
26/3/2023,13:05:00,13,5,8,13:13:00,1
26/3/2023,16:38:00,16,38,42,17:20:00,1
26/3/2023,07:14:00,7,14,19,07:33:00,0
26/3/2023,13:30:00,13,30,4,13:34:00,1
26/3/2023,07:47:00,7,47,28,08:15:00,1
26/3/2023,18:49:00,18,49,11,19:00:00,0
26/3/2023,14:13:00,14,13,5,14:18:00,1
26/3/2023,17:52:00,17,52,41,18:33:00,0
26/3/2023,07:24:00,7,24,40,08:04:00,1
26/3/2023,08:32:00,8,32,44,09:16:00,0
26/3/2023,19:28:00,19,28,41,20:09:00,1
26/3/2023,15:44:00,15,44,9,15:53:00,1
26/3/2023,18:41:00,18,41,25,19:06:00,1
26/3/2023,16:34:00,16,34,18,16:52:00,1
26/3/2023,21:02:00,21,2,23,21:25:00,1
26/3/2023,10:11:00,10,11,23,10:34:00,1
26/3/2023,08:54:00,8,54,9,09:03:00,1
26/3/2023,20:40:00,20,40,9,20:49:00,1
26/3/2023,07:43:00,7,43,44,08:27:00,0
26/3/2023,07:07:00,7,7,23,07:30:00,1
26/3/2023,12:25:00,12,25,22,12:47:00,0
26/3/2023,10:25:00,10,25,7,10:32:00,1
26/3/2023,19:10:00,19,10,7,19:17:00,1
26/3/2023,19:28:00,19,28,30,19:58:00,1
26/3/2023,11:31:00,11,31,7,11:38:00,0
26/3/2023,11:19:00,11,19,17,11:36:00,0
26/3/2023,21:14:00,21,14,19,21:33:00,1
26/3/2023,15:22:00,15,22,19,15:41:00,0
26/3/2023,16:02:00,16,2,19,16:21:00,0
26/3/2023,19:08:00,19,8,43,19:51:00,0
26/3/2023,08:35:00,8,35,42,09:17:00,1
26/3/2023,16:50:00,16,50,42,17:32:00,0
26/3/2023,13:40:00,13,40,27,14:07:00,0
26/3/2023,21:56:00,21,56,31,22:27:00,1
27/3/2023,11:49:00,11,49,28,12:17:00,0
27/3/2023,19:04:00,19,4,28,19:32:00,1
27/3/2023,14:12:00,14,12,30,14:42:00,0
27/3/2023,19:25:00,19,25,35,20:00:00,1
27/3/2023,07:16:00,7,16,28,07:44:00,1
27/3/2023,20:23:00,20,23,41,21:04:00,0
27/3/2023,11:33:00,11,33,15,11:48:00,1
27/3/2023,08:29:00,8,29,9,08:38:00,1
27/3/2023,18:41:00,18,41,12,18:53:00,1
27/3/2023,15:22:00,15,22,14,15:36:00,0
27/3/2023,18:17:00,18,17,39,18:56:00,1
27/3/2023,16:18:00,16,18,40,16:58:00,1
27/3/2023,12:39:00,12,39,37,13:16:00,0
27/3/2023,10:11:00,10,11,12,10:23:00,1
27/3/2023,10:16:00,10,16,10,10:26:00,0
27/3/2023,18:58:00,18,58,45,19:43:00,0
27/3/2023,11:28:00,11,28,36,12:04:00,1
27/3/2023,21:46:00,21,46,41,22:27:00,0
27/3/2023,10:52:00,10,52,11,11:03:00,0
27/3/2023,18:30:00,18,30,5,18:35:00,0
27/3/2023,12:48:00,12,48,26,13:14:00,0
27/3/2023,13:59:00,13,59,19,14:18:00,0
27/3/2023,16:15:00,16,15,16,16:31:00,1
27/3/2023,21:35:00,21,35,20,21:55:00,1
27/3/2023,08:58:00,8,58,45,09:43:00,1
27/3/2023,18:35:00,18,35,35,19:10:00,0
27/3/2023,21:31:00,21,31,22,21:53:00,1
27/3/2023,19:38:00,19,38,5,19:43:00,1
27/3/2023,08:14:00,8,14,37,08:51:00,1
27/3/2023,19:51:00,19,51,34,20:25:00,0
27/3/2023,17:53:00,17,53,22,18:15:00,0
27/3/2023,21:28:00,21,28,36,22:04:00,1
27/3/2023,14:34:00,14,34,24,14:58:00,0
27/3/2023,09:30:00,9,30,38,10:08:00,0
27/3/2023,21:06:00,21,6,12,21:18:00,1
27/3/2023,14:39:00,14,39,17,14:56:00,1
27/3/2023,21:05:00,21,5,36,21:41:00,0
27/3/2023,12:47:00,12,47,21,13:08:00,0
27/3/2023,19:55:00,19,55,35,20:30:00,0
27/3/2023,10:19:00,10,19,33,10:52:00,0
27/3/2023,15:48:00,15,48,12,16:00:00,1
27/3/2023,12:51:00,12,51,41,13:32:00,1
27/3/2023,20:00:00,20,0,21,20:21:00,1
27/3/2023,10:44:00,10,44,9,10:53:00,1
27/3/2023,12:23:00,12,23,7,12:30:00,0
27/3/2023,17:55:00,17,55,23,18:18:00,1
27/3/2023,07:49:00,7,49,22,08:11:00,0
27/3/2023,20:45:00,20,45,10,20:55:00,1
27/3/2023,19:09:00,19,9,28,19:37:00,0
27/3/2023,19:44:00,19,44,32,20:16:00,1
27/3/2023,18:55:00,18,55,13,19:08:00,1
27/3/2023,11:33:00,11,33,18,11:51:00,1
27/3/2023,12:40:00,12,40,17,12:57:00,0
27/3/2023,19:50:00,19,50,8,19:58:00,0
27/3/2023,07:34:00,7,34,10,07:44:00,0
27/3/2023,12:33:00,12,33,34,13:07:00,0
27/3/2023,10:28:00,10,28,22,10:50:00,1
27/3/2023,17:33:00,17,33,38,18:11:00,0
27/3/2023,18:35:00,18,35,24,18:59:00,1
27/3/2023,17:33:00,17,33,28,18:01:00,0
27/3/2023,11:53:00,11,53,20,12:13:00,0
27/3/2023,07:02:00,7,2,28,07:30:00,1
27/3/2023,12:16:00,12,16,37,12:53:00,0
27/3/2023,15:26:00,15,26,26,15:52:00,1
27/3/2023,14:43:00,14,43,18,15:01:00,0
27/3/2023,18:34:00,18,34,7,18:41:00,1
27/3/2023,14:30:00,14,30,36,15:06:00,1
27/3/2023,14:20:00,14,20,32,14:52:00,0
27/3/2023,10:27:00,10,27,38,11:05:00,1
27/3/2023,16:16:00,16,16,4,16:20:00,1
27/3/2023,15:39:00,15,39,11,15:50:00,0
27/3/2023,15:08:00,15,8,14,15:22:00,1
27/3/2023,17:16:00,17,16,14,17:30:00,0
27/3/2023,16:55:00,16,55,34,17:29:00,0
27/3/2023,19:40:00,19,40,44,20:24:00,0
27/3/2023,20:36:00,20,36,19,20:55:00,0
27/3/2023,07:54:00,7,54,27,08:21:00,0
27/3/2023,11:24:00,11,24,44,12:08:00,1
27/3/2023,18:46:00,18,46,12,18:58:00,1
27/3/2023,08:35:00,8,35,43,09:18:00,1
27/3/2023,11:33:00,11,33,26,11:59:00,1
27/3/2023,12:56:00,12,56,29,13:25:00,1
27/3/2023,13:41:00,13,41,29,14:10:00,1
27/3/2023,20:52:00,20,52,22,21:14:00,1
27/3/2023,11:10:00,11,10,32,11:42:00,0
27/3/2023,15:26:00,15,26,36,16:02:00,1
27/3/2023,19:44:00,19,44,42,20:26:00,0
27/3/2023,15:16:00,15,16,38,15:54:00,1
27/3/2023,20:01:00,20,1,26,20:27:00,1
27/3/2023,09:07:00,9,7,16,09:23:00,0
27/3/2023,15:02:00,15,2,34,15:36:00,1
27/3/2023,16:26:00,16,26,15,16:41:00,0
27/3/2023,15:14:00,15,14,44,15:58:00,1
27/3/2023,17:45:00,17,45,17,18:02:00,1
27/3/2023,12:23:00,12,23,20,12:43:00,1
27/3/2023,13:47:00,13,47,45,14:32:00,0
27/3/2023,19:37:00,19,37,29,20:06:00,1
27/3/2023,10:01:00,10,1,33,10:34:00,1
27/3/2023,09:21:00,9,21,9,09:30:00,0
27/3/2023,10:53:00,10,53,13,11:06:00,1
27/3/2023,07:05:00,7,5,40,07:45:00,1
27/3/2023,14:52:00,14,52,18,15:10:00,0
27/3/2023,15:38:00,15,38,9,15:47:00,0
27/3/2023,21:26:00,21,26,26,21:52:00,0
27/3/2023,10:16:00,10,16,35,10:51:00,1
28/3/2023,16:07:00,16,7,33,16:40:00,1
28/3/2023,21:31:00,21,31,13,21:44:00,1
28/3/2023,14:35:00,14,35,10,14:45:00,0
28/3/2023,17:48:00,17,48,15,18:03:00,0
28/3/2023,19:24:00,19,24,37,20:01:00,0
28/3/2023,09:33:00,9,33,45,10:18:00,0
28/3/2023,09:27:00,9,27,45,10:12:00,0
28/3/2023,08:24:00,8,24,32,08:56:00,1
28/3/2023,11:21:00,11,21,14,11:35:00,1
28/3/2023,21:35:00,21,35,45,22:20:00,1
28/3/2023,16:35:00,16,35,11,16:46:00,0
28/3/2023,18:06:00,18,6,45,18:51:00,0
28/3/2023,15:25:00,15,25,36,16:01:00,1
28/3/2023,10:42:00,10,42,43,11:25:00,0
28/3/2023,07:44:00,7,44,12,07:56:00,0
28/3/2023,16:38:00,16,38,19,16:57:00,1
28/3/2023,15:18:00,15,18,36,15:54:00,1
28/3/2023,21:40:00,21,40,30,22:10:00,0
28/3/2023,12:28:00,12,28,31,12:59:00,0
28/3/2023,12:51:00,12,51,26,13:17:00,0
28/3/2023,16:34:00,16,34,32,17:06:00,0
28/3/2023,07:19:00,7,19,18,07:37:00,0
28/3/2023,21:39:00,21,39,24,22:03:00,1
28/3/2023,11:11:00,11,11,9,11:20:00,1
28/3/2023,18:52:00,18,52,30,19:22:00,1
28/3/2023,14:26:00,14,26,29,14:55:00,1
28/3/2023,21:03:00,21,3,26,21:29:00,1
28/3/2023,19:34:00,19,34,39,20:13:00,1
28/3/2023,08:01:00,8,1,26,08:27:00,1
28/3/2023,19:17:00,19,17,25,19:42:00,0
28/3/2023,13:48:00,13,48,43,14:31:00,0
28/3/2023,16:44:00,16,44,34,17:18:00,0
28/3/2023,13:31:00,13,31,6,13:37:00,1
28/3/2023,20:10:00,20,10,22,20:32:00,1
28/3/2023,17:53:00,17,53,34,18:27:00,0
28/3/2023,10:34:00,10,34,29,11:03:00,1
28/3/2023,16:11:00,16,11,24,16:35:00,0
28/3/2023,13:24:00,13,24,37,14:01:00,0
28/3/2023,12:56:00,12,56,13,13:09:00,0
28/3/2023,18:20:00,18,20,17,18:37:00,1
28/3/2023,21:32:00,21,32,25,21:57:00,1
28/3/2023,07:48:00,7,48,29,08:17:00,0
28/3/2023,11:50:00,11,50,17,12:07:00,0
28/3/2023,09:41:00,9,41,18,09:59:00,0
28/3/2023,17:03:00,17,3,27,17:30:00,0
28/3/2023,10:08:00,10,8,11,10:19:00,1
28/3/2023,10:35:00,10,35,32,11:07:00,1
28/3/2023,15:16:00,15,16,31,15:47:00,0
28/3/2023,09:08:00,9,8,16,09:24:00,1
28/3/2023,21:37:00,21,37,6,21:43:00,1
28/3/2023,17:00:00,17,0,22,17:22:00,0
28/3/2023,08:42:00,8,42,16,08:58:00,0
28/3/2023,10:32:00,10,32,41,11:13:00,0
28/3/2023,18:23:00,18,23,17,18:40:00,0
28/3/2023,18:43:00,18,43,6,18:49:00,1
28/3/2023,20:31:00,20,31,15,20:46:00,1
28/3/2023,09:50:00,9,50,35,10:25:00,0
28/3/2023,14:32:00,14,32,13,14:45:00,1
28/3/2023,18:06:00,18,6,5,18:11:00,0
28/3/2023,07:07:00,7,7,3,07:10:00,0
28/3/2023,07:56:00,7,56,37,08:33:00,1
28/3/2023,10:27:00,10,27,20,10:47:00,1
28/3/2023,14:39:00,14,39,16,14:55:00,0
28/3/2023,09:15:00,9,15,12,09:27:00,1
28/3/2023,13:02:00,13,2,32,13:34:00,1
28/3/2023,19:51:00,19,51,5,19:56:00,0
28/3/2023,17:07:00,17,7,40,17:47:00,1
28/3/2023,16:44:00,16,44,25,17:09:00,0
28/3/2023,12:29:00,12,29,28,12:57:00,0
28/3/2023,07:19:00,7,19,33,07:52:00,1
28/3/2023,12:59:00,12,59,43,13:42:00,0
28/3/2023,18:23:00,18,23,27,18:50:00,0
28/3/2023,13:22:00,13,22,20,13:42:00,0
28/3/2023,14:54:00,14,54,11,15:05:00,1
28/3/2023,11:38:00,11,38,8,11:46:00,0
28/3/2023,12:43:00,12,43,27,13:10:00,0
28/3/2023,07:36:00,7,36,29,08:05:00,1
28/3/2023,16:02:00,16,2,24,16:26:00,0
28/3/2023,20:41:00,20,41,24,21:05:00,0
28/3/2023,18:01:00,18,1,29,18:30:00,0
28/3/2023,20:12:00,20,12,44,20:56:00,0
28/3/2023,11:03:00,11,3,35,11:38:00,0
28/3/2023,08:26:00,8,26,12,08:38:00,1
28/3/2023,16:32:00,16,32,12,16:44:00,0
28/3/2023,19:33:00,19,33,8,19:41:00,1
28/3/2023,19:58:00,19,58,36,20:34:00,1
28/3/2023,17:02:00,17,2,36,17:38:00,1
28/3/2023,12:41:00,12,41,13,12:54:00,0
28/3/2023,09:19:00,9,19,22,09:41:00,1
28/3/2023,16:36:00,16,36,6,16:42:00,0
28/3/2023,14:44:00,14,44,33,15:17:00,1
28/3/2023,14:06:00,14,6,36,14:42:00,1
28/3/2023,21:34:00,21,34,44,22:18:00,1
28/3/2023,09:47:00,9,47,8,09:55:00,1
28/3/2023,10:08:00,10,8,11,10:19:00,0
28/3/2023,20:23:00,20,23,32,20:55:00,1
28/3/2023,20:19:00,20,19,37,20:56:00,0
28/3/2023,09:23:00,9,23,19,09:42:00,1
28/3/2023,14:34:00,14,34,38,15:12:00,0
28/3/2023,21:26:00,21,26,45,22:11:00,0
28/3/2023,13:20:00,13,20,5,13:25:00,0
28/3/2023,13:11:00,13,11,12,13:23:00,0
28/3/2023,15:21:00,15,21,32,15:53:00,0
28/3/2023,10:29:00,10,29,25,10:54:00,0
28/3/2023,15:36:00,15,36,23,15:59:00,0
29/3/2023,11:18:00,11,18,7,11:25:00,0
29/3/2023,13:23:00,13,23,23,13:46:00,0
29/3/2023,17:36:00,17,36,37,18:13:00,1
29/3/2023,11:17:00,11,17,32,11:49:00,0
29/3/2023,10:33:00,10,33,21,10:54:00,1
29/3/2023,21:53:00,21,53,22,22:15:00,0
29/3/2023,11:04:00,11,4,21,11:25:00,1
29/3/2023,10:33:00,10,33,19,10:52:00,1
29/3/2023,14:31:00,14,31,22,14:53:00,1
29/3/2023,19:09:00,19,9,45,19:54:00,0
29/3/2023,08:33:00,8,33,16,08:49:00,1
29/3/2023,18:10:00,18,10,32,18:42:00,1
29/3/2023,17:11:00,17,11,38,17:49:00,0
29/3/2023,15:56:00,15,56,43,16:39:00,1
29/3/2023,19:25:00,19,25,33,19:58:00,1
29/3/2023,09:05:00,9,5,37,09:42:00,0
29/3/2023,15:30:00,15,30,29,15:59:00,0
29/3/2023,10:43:00,10,43,45,11:28:00,0
29/3/2023,08:46:00,8,46,17,09:03:00,1
29/3/2023,21:09:00,21,9,11,21:20:00,1
29/3/2023,12:01:00,12,1,20,12:21:00,0
29/3/2023,12:52:00,12,52,9,13:01:00,1
29/3/2023,17:59:00,17,59,24,18:23:00,1
29/3/2023,10:14:00,10,14,25,10:39:00,0
29/3/2023,18:28:00,18,28,34,19:02:00,1
29/3/2023,16:04:00,16,4,30,16:34:00,1
29/3/2023,21:28:00,21,28,43,22:11:00,0
29/3/2023,19:13:00,19,13,9,19:22:00,0
29/3/2023,11:49:00,11,49,37,12:26:00,1
29/3/2023,18:25:00,18,25,16,18:41:00,0
29/3/2023,21:51:00,21,51,45,22:36:00,0
29/3/2023,15:36:00,15,36,42,16:18:00,0
29/3/2023,14:38:00,14,38,8,14:46:00,0
29/3/2023,14:22:00,14,22,40,15:02:00,1
29/3/2023,11:43:00,11,43,23,12:06:00,1
29/3/2023,12:55:00,12,55,24,13:19:00,0
29/3/2023,10:53:00,10,53,41,11:34:00,0
29/3/2023,17:55:00,17,55,5,18:00:00,1
29/3/2023,10:39:00,10,39,36,11:15:00,0
29/3/2023,12:30:00,12,30,34,13:04:00,0
29/3/2023,18:51:00,18,51,26,19:17:00,0
29/3/2023,21:18:00,21,18,24,21:42:00,1
29/3/2023,17:04:00,17,4,3,17:07:00,1
29/3/2023,10:00:00,10,0,22,10:22:00,1
29/3/2023,16:44:00,16,44,29,17:13:00,0
29/3/2023,18:56:00,18,56,44,19:40:00,1
29/3/2023,15:26:00,15,26,36,16:02:00,1
29/3/2023,21:41:00,21,41,15,21:56:00,0
29/3/2023,07:29:00,7,29,31,08:00:00,1
29/3/2023,17:12:00,17,12,45,17:57:00,0
29/3/2023,07:50:00,7,50,21,08:11:00,0
29/3/2023,15:08:00,15,8,19,15:27:00,1
29/3/2023,13:48:00,13,48,45,14:33:00,1
29/3/2023,11:00:00,11,0,7,11:07:00,0
29/3/2023,20:01:00,20,1,20,20:21:00,1
29/3/2023,11:49:00,11,49,12,12:01:00,1
29/3/2023,12:30:00,12,30,4,12:34:00,1
29/3/2023,19:04:00,19,4,27,19:31:00,1
29/3/2023,12:52:00,12,52,45,13:37:00,1
29/3/2023,14:22:00,14,22,19,14:41:00,0
29/3/2023,10:10:00,10,10,14,10:24:00,1
29/3/2023,09:26:00,9,26,35,10:01:00,0
29/3/2023,18:44:00,18,44,18,19:02:00,1
29/3/2023,20:51:00,20,51,38,21:29:00,1
29/3/2023,19:56:00,19,56,11,20:07:00,0
29/3/2023,18:30:00,18,30,30,19:00:00,1
29/3/2023,14:03:00,14,3,7,14:10:00,1
29/3/2023,08:11:00,8,11,40,08:51:00,1
29/3/2023,21:06:00,21,6,31,21:37:00,0
29/3/2023,12:37:00,12,37,34,13:11:00,0
29/3/2023,12:46:00,12,46,19,13:05:00,0
29/3/2023,18:08:00,18,8,10,18:18:00,1
29/3/2023,11:13:00,11,13,4,11:17:00,1
29/3/2023,18:15:00,18,15,10,18:25:00,0
29/3/2023,12:56:00,12,56,6,13:02:00,0
29/3/2023,11:05:00,11,5,38,11:43:00,0
29/3/2023,11:04:00,11,4,19,11:23:00,1
29/3/2023,12:35:00,12,35,3,12:38:00,0
29/3/2023,10:13:00,10,13,29,10:42:00,0
29/3/2023,18:19:00,18,19,23,18:42:00,0
29/3/2023,10:43:00,10,43,39,11:22:00,1
29/3/2023,12:58:00,12,58,14,13:12:00,0
29/3/2023,07:54:00,7,54,8,08:02:00,0
29/3/2023,15:49:00,15,49,32,16:21:00,1
29/3/2023,16:17:00,16,17,11,16:28:00,1
29/3/2023,17:11:00,17,11,38,17:49:00,1
29/3/2023,12:58:00,12,58,4,13:02:00,1
29/3/2023,19:07:00,19,7,28,19:35:00,1
29/3/2023,16:45:00,16,45,7,16:52:00,1
29/3/2023,09:48:00,9,48,25,10:13:00,1
29/3/2023,21:04:00,21,4,45,21:49:00,0
29/3/2023,09:03:00,9,3,45,09:48:00,1
29/3/2023,21:08:00,21,8,41,21:49:00,0
29/3/2023,12:31:00,12,31,27,12:58:00,1
29/3/2023,20:41:00,20,41,44,21:25:00,0
29/3/2023,18:25:00,18,25,24,18:49:00,1
29/3/2023,20:10:00,20,10,36,20:46:00,1
29/3/2023,20:32:00,20,32,16,20:48:00,1
29/3/2023,15:27:00,15,27,11,15:38:00,0
29/3/2023,13:40:00,13,40,9,13:49:00,1
29/3/2023,16:29:00,16,29,11,16:40:00,1
29/3/2023,18:07:00,18,7,15,18:22:00,0
29/3/2023,16:10:00,16,10,35,16:45:00,1
29/3/2023,18:15:00,18,15,26,18:41:00,1
29/3/2023,16:36:00,16,36,13,16:49:00,0
30/3/2023,13:06:00,13,6,25,13:31:00,0
30/3/2023,10:28:00,10,28,3,10:31:00,0
30/3/2023,10:02:00,10,2,29,10:31:00,0
30/3/2023,18:11:00,18,11,28,18:39:00,0
30/3/2023,13:35:00,13,35,17,13:52:00,1
30/3/2023,21:34:00,21,34,10,21:44:00,1
30/3/2023,19:38:00,19,38,35,20:13:00,1
30/3/2023,09:55:00,9,55,4,09:59:00,0
30/3/2023,11:44:00,11,44,22,12:06:00,0
30/3/2023,11:59:00,11,59,10,12:09:00,1
30/3/2023,11:04:00,11,4,37,11:41:00,1
30/3/2023,13:08:00,13,8,12,13:20:00,1
30/3/2023,13:28:00,13,28,43,14:11:00,1
30/3/2023,17:31:00,17,31,6,17:37:00,1
30/3/2023,20:49:00,20,49,43,21:32:00,0
30/3/2023,21:54:00,21,54,33,22:27:00,0
30/3/2023,13:28:00,13,28,16,13:44:00,0
30/3/2023,07:43:00,7,43,29,08:12:00,1
30/3/2023,18:54:00,18,54,22,19:16:00,0
30/3/2023,19:50:00,19,50,24,20:14:00,0
30/3/2023,16:25:00,16,25,5,16:30:00,0
30/3/2023,09:15:00,9,15,38,09:53:00,1
30/3/2023,14:05:00,14,5,19,14:24:00,1
30/3/2023,19:43:00,19,43,41,20:24:00,1
30/3/2023,18:34:00,18,34,35,19:09:00,1
30/3/2023,12:22:00,12,22,11,12:33:00,1
30/3/2023,21:10:00,21,10,22,21:32:00,1
30/3/2023,16:17:00,16,17,28,16:45:00,0
30/3/2023,12:01:00,12,1,43,12:44:00,0
30/3/2023,17:07:00,17,7,23,17:30:00,0
30/3/2023,15:22:00,15,22,28,15:50:00,0
30/3/2023,20:42:00,20,42,34,21:16:00,0
30/3/2023,21:59:00,21,59,10,22:09:00,0
30/3/2023,15:17:00,15,17,38,15:55:00,0
30/3/2023,19:54:00,19,54,40,20:34:00,1
30/3/2023,11:15:00,11,15,14,11:29:00,1
30/3/2023,14:18:00,14,18,5,14:23:00,0
30/3/2023,08:50:00,8,50,40,09:30:00,0
30/3/2023,15:59:00,15,59,29,16:28:00,0
30/3/2023,19:41:00,19,41,16,19:57:00,0
30/3/2023,13:19:00,13,19,21,13:40:00,0
30/3/2023,11:15:00,11,15,14,11:29:00,0
30/3/2023,21:18:00,21,18,23,21:41:00,0
30/3/2023,18:18:00,18,18,31,18:49:00,1
30/3/2023,18:34:00,18,34,7,18:41:00,0
30/3/2023,07:24:00,7,24,21,07:45:00,1
30/3/2023,21:29:00,21,29,37,22:06:00,0
30/3/2023,15:57:00,15,57,42,16:39:00,0
30/3/2023,13:53:00,13,53,45,14:38:00,0
30/3/2023,20:26:00,20,26,41,21:07:00,1
30/3/2023,20:40:00,20,40,25,21:05:00,0
30/3/2023,13:23:00,13,23,25,13:48:00,1
30/3/2023,13:36:00,13,36,14,13:50:00,1
30/3/2023,09:14:00,9,14,10,09:24:00,1
30/3/2023,18:25:00,18,25,6,18:31:00,1
30/3/2023,09:49:00,9,49,22,10:11:00,0
30/3/2023,09:59:00,9,59,15,10:14:00,0
30/3/2023,07:01:00,7,1,10,07:11:00,1
